sub,kind,target_x0,target_y0,response_x0,response_y0,target_orientation_deg,target_radius_pixels,which_eye,sub_num,match_x0,match_y0,response_r,response_theta,match_r,match_theta,target_radius_deg,target_ori_id,target_rad_id,target_id,error_x,error_y,error_r,error_theta,error_r_mu,error_r_sd
jb,C,-0.92394,-0.37584,0.92394,0.43848,202,64,good,18,0.92394,0.37584,1.0227071105648968,25.387906291095927,0.9974571816373874,22.135491878100353,1,5,1,5,0,0.06263999999999997,0.025249928927509435,3.2524144129955737,0.07487436474922864,0.08065501497939466
jb,C,-1.91052,4.6197,1.7069400000000001,-5.0112000000000005,112,320,good,18,1.91052,-4.6197,5.293937060789447,-71.18987369878845,4.999171407383428,-67.53200302754048,5,3,3,19,-0.20357999999999987,-0.3915000000000006,0.294765653406019,-3.657870671247963,-0.0011245963395600563,0.23509388353774266
jb,C,1.91052,-4.6197,-2.22372,5.1678,292,320,good,18,-1.91052,4.6197,5.625929921213026,113.28235621348973,4.999171407383428,112.46799697245953,5,7,3,23,-0.31320000000000014,0.5480999999999998,0.6267585138295981,0.8143592410302034,0.254761991988827,0.4301944321645424
jb,C,2.67786,-6.46758,-3.4765200000000003,6.13872,292,448,good,18,-2.67786,6.46758,7.054790893343331,119.52402861510164,7.000037516756607,112.49168668421689,7,7,4,31,-0.7986600000000004,-0.3288599999999997,0.0547533765867243,7.032341930884755,-0.04129183145194933,0.3991485731821353
jb,C,-1.91052,-4.6197,1.98882,4.60404,247,320,good,18,1.91052,4.6197,5.015235718687608,66.63696940624416,4.999171407383428,67.53200302754048,5,6,3,22,0.07830000000000004,-0.015659999999999563,0.016064311304179846,-0.8950336212963208,0.5621664246003784,0.4743807670928852
jb,C,-0.37584,-0.92394,0.4698,0.98658,247,64,good,18,0.37584,0.92394,1.0927269267296382,64.5366549381284,0.9974571816373874,67.86450812189965,1,6,1,6,0.09395999999999999,0.06264000000000003,0.09526974509225083,-3.3278531837712535,0.1051928433000875,0.050714853442028966
jb,C,-6.46758,-2.67786,7.07832,3.24162,202,448,good,18,6.46758,2.67786,7.7852883213661395,24.606103215805,7.000037516756607,22.49168668421689,7,5,4,29,0.6107399999999998,0.5637600000000003,0.7852508046095323,2.114416531588109,0.5861791650940661,0.46143187320706236
jb,C,4.6197,-1.91052,-4.65102,1.86354,337,320,good,18,-4.6197,1.91052,5.01046588372778,158.16533701795473,4.999171407383428,157.53200302754047,5,8,3,24,-0.031320000000000014,-0.04698000000000002,0.011294476344351878,0.6333339904142576,0.12569824961410436,0.19440018989465108
jb,C,-2.77182,-1.14318,3.02238,1.47204,202,192,good,18,2.77182,1.14318,3.361797529001412,25.968241725848813,2.998307293257314,22.412689468634277,3,5,2,13,0.2505600000000001,0.32885999999999993,0.3634902357440981,3.5555522572145364,0.33888446256719484,0.1222333679726053
jb,C,-4.6197,-1.91052,5.0112000000000005,2.31768,202,320,good,18,4.6197,1.91052,5.521210557694753,24.82054133548908,4.999171407383428,22.46799697245953,5,5,3,21,0.3915000000000006,0.4071600000000002,0.5220391503113255,2.3525443630295477,0.6072392565131584,0.24323893255761633
jb,C,2.67786,6.46758,-3.03804,-6.6555,67,448,good,18,-2.67786,-6.46758,7.316103286012302,-114.53530315573971,7.000037516756607,-112.49168668421689,7,2,4,26,-0.36018000000000017,-0.1879200000000001,0.31606576925569474,-2.0436164715228244,0.016492717743706344,0.37761518613547534
jb,C,-2.67786,6.46758,2.14542,-6.23268,112,448,good,18,2.67786,-6.46758,6.591595175585346,-71.00545579772401,7.000037516756607,-67.50831331578311,7,3,4,27,-0.5324399999999998,0.23489999999999966,-0.408442341171261,-3.497142481940898,0.16149697222740703,0.25093334433588566
jb,C,1.91052,4.6197,-1.91052,-4.1499,67,320,good,18,-1.91052,-4.6197,4.568561773731422,-114.72027270960396,4.999171407383428,-112.46799697245953,5,2,3,18,0,0.4698000000000002,-0.430609633652006,-2.25227573714443,-0.23111822128960555,0.24137284375449025
jb,C,-0.92394,0.37584,0.87696,-0.34452,157,64,good,18,0.92394,-0.37584,0.9422063850346165,-21.44773632710535,0.9974571816373874,-22.135491878100353,1,4,1,4,-0.04698000000000002,0.031320000000000014,-0.05525079660277088,0.6877555509950035,-0.0035112087752090684,0.048203276009648785
jb,C,-6.46758,2.67786,6.60852,-3.16332,157,448,good,18,6.46758,-2.67786,7.32660426205756,-25.57917904753317,7.000037516756607,-22.49168668421689,7,4,4,28,0.1409400000000005,-0.4854600000000002,0.3265667453009531,-3.0874923633162794,0.16437690871357466,0.28456422517012653
jb,C,0.92394,-0.37584,-0.97092,0.45414,337,64,good,18,-0.92394,0.37584,1.0718809570096859,154.93253656193954,0.9974571816373874,157.86450812189966,1,8,1,8,-0.04698000000000002,0.07829999999999998,0.0744237753722985,-2.931971559960118,0.06627659960080853,0.047436829847428356
jb,C,2.77182,-1.14318,-2.78748,1.12752,337,192,good,18,-2.77182,1.14318,3.0068831205751914,157.97694450318875,2.998307293257314,157.58731053136572,3,8,2,16,-0.015660000000000007,-0.015660000000000007,0.008575827317877316,0.38963397182303083,0.16498117841715768,0.13901195466007574
jb,C,0.92394,0.37584,-0.75168,-0.3915,22,64,good,18,-0.92394,-0.37584,0.8475229037613083,-152.48799737614854,0.9974571816373874,-157.86450812189966,1,1,1,1,0.17225999999999997,-0.015660000000000007,-0.14993427787607905,5.376510745751119,-0.05000349392528432,0.06961998042688271
jb,C,2.77182,1.14318,-2.61522,-1.08054,22,192,good,18,-2.77182,-1.14318,2.829654102536209,-157.55087548166696,2.998307293257314,-157.58731053136572,3,1,2,9,0.15660000000000007,0.06264000000000003,-0.16865319072110507,0.036435049698752664,-0.014831150606394599,0.18353509453949252
jb,C,-2.77182,1.14318,2.67786,-1.2371400000000001,157,192,good,18,2.77182,-1.14318,2.9498219538134842,-24.796384831674867,2.998307293257314,-22.412689468634277,3,4,2,12,-0.09396000000000004,-0.09396000000000004,-0.04848533944382982,-2.383695363040591,0.07886191821902207,0.1304295874849604
jb,C,0.37584,0.92394,-0.3915,-0.89262,67,64,good,18,-0.37584,-0.92394,0.974701346259458,-113.68208772453846,0.9974571816373874,-112.13549187810035,1,2,1,2,-0.015660000000000007,0.031320000000000014,-0.022755835377929357,-1.5465958464381089,-0.016392152410190916,0.05055616616440754
jb,C,6.46758,-2.67786,-5.88816,2.31768,337,448,good,18,-6.46758,2.67786,6.327880274467904,158.5145566829366,7.000037516756607,157.5083133157831,7,8,4,32,0.5794199999999998,-0.3601799999999997,-0.6721572422887032,1.0062433671534734,0.0353291908467209,0.3199453184114134
jb,C,0.37584,-0.92394,-0.45414,1.03356,292,64,good,18,-0.37584,0.92394,1.1289328647886907,113.7203955723046,0.9974571816373874,112.13549187810035,1,7,1,7,-0.07829999999999998,0.10962000000000005,0.1314756831513033,1.5849036942042432,0.1219084886306845,0.05064313815949611
jb,C,-4.6197,1.91052,4.71366,-2.12976,157,320,good,18,4.6197,-1.91052,5.172472160698402,-24.314748781541144,4.999171407383428,-22.46799697245953,5,4,3,20,0.09396000000000004,-0.2192400000000001,0.1733007533149742,-1.8467518090816135,0.2613610592016196,0.23519593476093875
jb,C,-1.14318,2.77182,1.03356,-2.86578,112,192,good,18,1.14318,-2.77182,3.0464637339052634,-70.16787014978162,2.998307293257314,-67.58731053136572,3,3,2,11,-0.10962000000000005,-0.09396000000000004,0.04815644064794933,-2.5805596184159043,-0.07882691225748953,0.1845491901488318
jb,C,4.6197,1.91052,-4.7763,-1.566,22,320,good,18,-4.6197,-1.91052,5.026469704474503,-161.84729411334885,4.999171407383428,-157.53200302754047,5,1,3,17,-0.15660000000000007,0.34451999999999994,0.02729829709107534,-4.315291085808383,-0.04398644659551007,0.2856476607691311
jb,C,-1.14318,-2.77182,1.45638,3.0537,247,192,good,18,1.14318,2.77182,3.3832124370781096,64.50244850666222,2.998307293257314,67.58731053136572,3,6,2,14,0.3131999999999999,0.28188000000000013,0.38490514382079555,-3.0848620247034972,0.43708407026019874,0.1997362876336983
jb,C,-0.92394,-0.37584,0.98658,0.51678,202,64,good,18,0.92394,0.37584,1.1137332107825464,27.64597536373868,0.9974571816373874,22.135491878100353,1,5,1,5,0.06264000000000003,0.14094,0.116276029145159,5.510483485638325,0.07487436474922864,0.08065501497939466
jb,C,2.67786,6.46758,-2.2707,-6.70248,67,448,good,18,-2.67786,-6.46758,7.07667412280656,-108.71561169812306,7.000037516756607,-112.49168668421689,7,2,4,26,0.40715999999999974,-0.23490000000000055,0.07663660604995304,3.776074986093832,0.016492717743706344,0.37761518613547534
jb,C,0.92394,-0.37584,-0.95526,0.4698,337,64,good,18,-0.92394,0.37584,1.0645345027757438,153.81188930251915,0.9974571816373874,157.86450812189966,1,8,1,8,-0.031320000000000014,0.09395999999999999,0.0670773211383564,-4.052618819380513,0.06627659960080853,0.047436829847428356
jb,C,6.46758,-2.67786,-6.59286,2.99106,337,448,good,18,-6.46758,2.67786,7.239630025298254,155.5970733396837,7.000037516756607,157.5083133157831,7,8,4,32,-0.12528000000000006,0.31320000000000014,0.23959250854164704,-1.9112399760994094,0.0353291908467209,0.3199453184114134
jb,C,0.37584,-0.92394,-0.48546,0.92394,292,64,good,18,-0.37584,0.92394,1.0437128605128903,117.71850162818338,0.9974571816373874,112.13549187810035,1,7,1,7,-0.10962,0,0.04625567887550286,5.583009750083022,0.1219084886306845,0.05064313815949611
jb,C,-2.77182,-1.14318,2.88144,1.31544,202,192,good,18,2.77182,1.14318,3.1675035701953043,24.53772847657779,2.998307293257314,22.412689468634277,3,5,2,13,0.10962000000000005,0.17225999999999986,0.16919627693799022,2.1250390079435135,0.33888446256719484,0.1222333679726053
jb,C,1.14318,-2.77182,-1.566,2.8188,292,192,good,18,-1.14318,2.77182,3.2245913601571283,119.05460409907714,2.998307293257314,112.41268946863428,3,7,2,15,-0.42282,0.04698000000000002,0.22628406689981428,6.641914630442855,0.2815533041099945,0.1344391624842514
jb,C,-2.67786,-6.46758,2.8971,6.1074,247,448,good,18,2.67786,6.46758,6.759698452593874,64.62225613865084,7.000037516756607,67.50831331578311,7,6,4,30,0.2192400000000001,-0.3601799999999997,-0.24033906416273343,-2.8860571771322725,0.22203769595955752,0.2804732610580219
jb,C,1.91052,4.6197,-1.75392,-4.4631,67,320,good,18,-1.91052,-4.6197,4.795362027667984,-111.45395601656345,4.999171407383428,-112.46799697245953,5,2,3,18,0.15660000000000007,0.15660000000000007,-0.20380937971544366,1.0140409558960783,-0.23111822128960555,0.24137284375449025
jb,C,-0.37584,0.92394,0.43848,-0.95526,112,64,good,18,0.37584,-0.92394,1.0510881875466016,-65.34410125591839,0.9974571816373874,-67.86450812189965,1,3,1,3,0.06263999999999997,-0.031320000000000014,0.05363100590921421,2.5204068659812577,0.0023884373621037734,0.06625006307418811
jb,C,-4.6197,1.91052,5.02686,-2.09844,157,320,good,18,4.6197,-1.91052,5.447271967985443,-22.657876295524204,4.999171407383428,-22.46799697245953,5,4,3,20,0.4071600000000002,-0.1879200000000001,0.44810056060201475,-0.18987932306467314,0.2613610592016196,0.23519593476093875
jb,C,-1.91052,4.6197,1.98882,-4.66668,112,320,good,18,1.91052,-4.6197,5.072800726896337,-66.91753372847067,4.999171407383428,-67.53200302754048,5,3,3,19,0.07830000000000004,-0.046980000000000466,0.07362931951290896,0.6144692990698104,-0.0011245963395600563,0.23509388353774266
jb,C,2.77182,-1.14318,-2.92842,1.2528000000000001,337,192,good,18,-2.77182,1.14318,3.1851454498028815,156.83839836404925,2.998307293257314,157.58731053136572,3,8,2,16,-0.15660000000000007,0.10962000000000005,0.18683815654556746,-0.7489121673164618,0.16498117841715768,0.13901195466007574
jb,C,0.37584,0.92394,-0.3915,-0.87696,67,64,good,18,-0.37584,-0.92394,0.9603807013887774,-114.05734945001174,0.9974571816373874,-112.13549187810035,1,2,1,2,-0.015660000000000007,0.04698000000000002,-0.03707648024860999,-1.9218575719113886,-0.016392152410190916,0.05055616616440754
jb,C,1.91052,-4.6197,-2.39598,4.43178,292,320,good,18,-1.91052,4.6197,5.037995050493797,118.39725382973485,4.999171407383428,112.46799697245953,5,7,3,23,-0.4854600000000002,-0.1879200000000001,0.03882364311036923,5.92925685727532,0.254761991988827,0.4301944321645424
jb,C,6.46758,2.67786,-6.53022,-2.56824,22,448,good,18,-6.46758,-2.67786,7.017095549157073,-158.531011530133,7.000037516756607,-157.5083133157831,7,1,4,25,-0.06264000000000003,0.10962000000000005,0.017058032400465883,-1.022698214349873,-0.28897773148512396,0.3131402322339923
jb,C,-6.46758,2.67786,6.38928,-2.6622,157,448,good,18,6.46758,-2.67786,6.9217200000000005,-22.619864948040426,7.000037516756607,-22.49168668421689,7,4,4,28,-0.07829999999999959,0.015660000000000007,-0.07831751675660659,-0.1281782638235356,0.16437690871357466,0.28456422517012653
jb,C,-4.6197,-1.91052,4.9485600000000005,2.2707,202,320,good,18,4.6197,1.91052,5.444660188074184,24.648532985700044,4.999171407383428,22.46799697245953,5,5,3,21,0.3288600000000006,0.36018000000000017,0.4454887806907557,2.1805360132405127,0.6072392565131584,0.24323893255761633
jb,C,-0.37584,-0.92394,0.43848,1.08054,247,64,good,18,0.37584,0.92394,1.1661180909324749,67.91282839677166,0.9974571816373874,67.86450812189965,1,6,1,6,0.06263999999999997,0.15660000000000007,0.16866090929508748,0.04832027487201174,0.1051928433000875,0.050714853442028966
jb,C,4.6197,1.91052,-4.96422,-1.97316,22,320,good,18,-4.6197,-1.91052,5.341988449444645,-158.32334977104676,4.999171407383428,-157.53200302754047,5,1,3,17,-0.34452000000000016,-0.06264000000000003,0.3428170420612169,-0.7913467435062955,-0.04398644659551007,0.2856476607691311
jb,C,-2.77182,1.14318,2.6622,-1.2528000000000001,157,192,good,18,2.77182,-1.14318,2.94224687611356,-25.201123645475075,2.998307293257314,-22.412689468634277,3,4,2,12,-0.10962000000000005,-0.10962000000000005,-0.056060417143754204,-2.7884341768407985,0.07886191821902207,0.1304295874849604
jb,C,-2.67786,6.46758,2.70918,-6.48324,112,448,good,18,2.67786,-6.46758,7.026525255771874,-67.32119890317995,7.000037516756607,-67.50831331578311,7,3,4,27,0.031320000000000014,-0.01566000000000045,0.02648773901526713,0.1871144126031652,0.16149697222740703,0.25093334433588566
jb,C,-1.91052,-4.6197,2.4116400000000002,5.7159,247,320,good,18,1.91052,4.6197,6.2038310985712695,67.12425268932503,4.999171407383428,67.53200302754048,5,6,3,22,0.5011200000000002,1.0962000000000005,1.2046596911878416,-0.40775033821545037,0.5621664246003784,0.4743807670928852
jb,C,-6.46758,-2.67786,6.8904000000000005,2.8971,202,448,good,18,6.46758,2.67786,7.474677288686115,22.804540471321047,7.000037516756607,22.49168668421689,7,5,4,29,0.42282000000000064,0.2192400000000001,0.4746397719295077,0.31285378710415657,0.5861791650940661,0.46143187320706236
jb,C,0.92394,0.37584,-0.89262,-0.4698,22,64,good,18,-0.92394,-0.37584,1.008703377807371,-152.24145939893998,0.9974571816373874,-157.86450812189966,1,1,1,1,0.031320000000000014,-0.09395999999999999,0.01124619616998368,5.62304872295968,-0.05000349392528432,0.06961998042688271
jb,C,4.6197,-1.91052,-4.8232800000000005,2.09844,337,320,good,18,-4.6197,1.91052,5.259988630405964,156.48783133771443,4.999171407383428,157.53200302754047,5,8,3,24,-0.20358000000000054,0.1879200000000001,0.26081722302253585,-1.0441716898260438,0.12569824961410436,0.19440018989465108
jb,C,2.67786,-6.46758,-2.95974,6.13872,292,448,good,18,-2.67786,6.46758,6.814979391458202,115.74070835623284,7.000037516756607,112.49168668421689,7,7,4,31,-0.28188000000000013,-0.3288599999999997,-0.18505812529840515,3.2490216720159566,-0.04129183145194933,0.3991485731821353
jb,C,-0.92394,0.37584,0.8613000000000001,-0.3915,157,64,good,18,0.92394,-0.37584,0.9461024997324551,-24.443954780416536,0.9974571816373874,-22.135491878100353,1,4,1,4,-0.06263999999999992,-0.015660000000000007,-0.05135468190493231,-2.308462902316183,-0.0035112087752090684,0.048203276009648785
jb,C,2.77182,1.14318,-2.70918,-1.06488,22,192,good,18,-2.77182,-1.14318,2.9109492758892244,-158.54201764662457,2.998307293257314,-157.58731053136572,3,1,2,9,0.06264000000000003,0.07830000000000004,-0.08735801736808968,-0.9547071152588558,-0.014831150606394599,0.18353509453949252
jb,C,1.14318,2.77182,-1.50336,-2.59956,67,192,good,18,-1.14318,-2.77182,3.0029657812236223,-120.04136392627913,2.998307293257314,-112.41268946863428,3,2,2,10,-0.36017999999999994,0.17226000000000008,0.0046584879663083,-7.628674457644848,-0.01193487372709871,0.11986155596207922
jb,C,-1.14318,2.77182,1.08054,-2.70918,112,192,good,18,1.14318,-2.77182,2.916714412485391,-68.25571490101467,2.998307293257314,-67.58731053136572,3,3,2,11,-0.06264000000000003,0.06264000000000003,-0.08159288077192306,-0.6684043696489539,-0.07882691225748953,0.1845491901488318
jb,C,-1.14318,-2.77182,1.28412,2.95974,247,192,good,18,1.14318,2.77182,3.226302069242742,66.54578947641279,2.998307293257314,67.58731053136572,3,6,2,14,0.14093999999999984,0.1879200000000001,0.22799477598542817,-1.0415210549529235,0.43708407026019874,0.1997362876336983
jb,C,1.91052,-4.6197,-1.89486,4.35348,292,320,good,18,-1.91052,4.6197,4.7479766774911605,113.52117053255665,4.999171407383428,112.46799697245953,5,7,3,23,0.015660000000000007,-0.2662199999999997,-0.25119472989226743,1.0531735600971217,0.254761991988827,0.4301944321645424
jb,C,0.92394,0.37584,-0.8613000000000001,-0.34452,22,64,good,18,-0.92394,-0.37584,0.9276484896769898,-158.19859051364818,0.9974571816373874,-157.86450812189966,1,1,1,1,0.06263999999999992,0.031320000000000014,-0.06980869196039763,-0.33408239174852383,-0.05000349392528432,0.06961998042688271
jb,C,0.37584,0.92394,-0.45414,-0.95526,67,64,good,18,-0.37584,-0.92394,1.0577167896937252,-115.4268741695898,0.9974571816373874,-112.13549187810035,1,2,1,2,-0.07829999999999998,-0.031320000000000014,0.06025960805633779,-3.291382291489441,-0.016392152410190916,0.05055616616440754
jb,C,2.67786,-6.46758,-3.25728,6.09174,292,448,good,18,-2.67786,6.46758,6.907906283817116,118.1336105606321,7.000037516756607,112.49168668421689,7,7,4,31,-0.5794200000000003,-0.3758400000000002,-0.09213123293949099,5.64192387641522,-0.04129183145194933,0.3991485731821353
jb,C,-4.6197,-1.91052,5.02686,2.17674,202,320,good,18,4.6197,1.91052,5.4779118728946345,23.413663750898326,4.999171407383428,22.46799697245953,5,5,3,21,0.4071600000000002,0.2662200000000001,0.47874046551120664,0.9456667784387953,0.6072392565131584,0.24323893255761633
jb,C,-1.14318,-2.77182,1.19016,3.30426,247,192,good,18,1.14318,2.77182,3.512067051353092,70.1915086464861,2.998307293257314,67.58731053136572,3,6,2,14,0.04698000000000002,0.5324400000000002,0.513759758095778,2.604198115120383,0.43708407026019874,0.1997362876336983
jb,C,6.46758,2.67786,-6.1074,-2.5056000000000003,22,448,good,18,-6.46758,-2.67786,6.601391226097723,-157.69379494509235,7.000037516756607,-157.5083133157831,7,1,4,25,0.3601799999999997,0.17225999999999964,-0.3986462906588839,-0.18548162930923695,-0.28897773148512396,0.3131402322339923
jb,C,-2.77182,-1.14318,2.95974,1.3311,202,192,good,18,2.77182,1.14318,3.2452870562709855,24.2151389860315,2.998307293257314,22.412689468634277,3,5,2,13,0.1879200000000001,0.18791999999999986,0.24697976301367142,1.8024495173972248,0.33888446256719484,0.1222333679726053
jb,C,-4.6197,1.91052,4.9172400000000005,-2.4742800000000003,157,320,good,18,4.6197,-1.91052,5.504662635984153,-26.710841649997214,4.999171407383428,-22.46799697245953,5,4,3,20,0.2975400000000006,-0.5637600000000003,0.5054912286007252,-4.242844677537683,0.2613610592016196,0.23519593476093875
jb,C,2.67786,6.46758,-2.6622,-5.9664600000000005,67,448,good,18,-2.67786,-6.46758,6.533448842043534,-114.04615274502,7.000037516756607,-112.49168668421689,7,2,4,26,0.015660000000000007,0.5011199999999993,-0.46658867471307275,-1.554466060803108,0.016492717743706344,0.37761518613547534
jb,C,0.92394,-0.37584,-1.0179,0.50112,337,64,good,18,-0.92394,0.37584,1.1345667298136326,153.78862198216848,0.9974571816373874,157.86450812189966,1,8,1,8,-0.09396000000000004,0.12528,0.1371095481762452,-4.075886139731182,0.06627659960080853,0.047436829847428356
jb,C,-2.67786,-6.46758,3.02238,6.35796,247,448,good,18,2.67786,6.46758,7.039775296555992,64.5750128567084,7.000037516756607,67.50831331578311,7,6,4,30,0.34452000000000016,-0.1096199999999996,0.039737779799384754,-2.933300459074715,0.22203769595955752,0.2804732610580219
jb,C,-0.92394,0.37584,0.97092,-0.43848,157,64,good,18,0.92394,-0.37584,1.0653404886701716,-24.304549265936718,0.9974571816373874,-22.135491878100353,1,4,1,4,0.04698000000000002,-0.06263999999999997,0.06788330703278422,-2.1690573878363644,-0.0035112087752090684,0.048203276009648785
jb,C,4.6197,1.91052,-4.8546000000000005,-2.06712,22,320,good,18,-4.6197,-1.91052,5.276374347447308,-156.93538222623903,4.999171407383428,-157.53200302754047,5,1,3,17,-0.23490000000000055,-0.15660000000000007,0.27720294006388,0.5966208013014409,-0.04398644659551007,0.2856476607691311
jb,C,-0.37584,-0.92394,0.42282000000000003,1.08054,247,64,good,18,0.37584,0.92394,1.160320405750067,68.62937773065681,0.9974571816373874,67.86450812189965,1,6,1,6,0.04698000000000002,0.15660000000000007,0.1628632241126795,0.7648696087571665,0.1051928433000875,0.050714853442028966
jb,C,1.91052,4.6197,-2.0358,-4.40046,67,320,good,18,-1.91052,-4.6197,4.848559564612979,-114.82683988213061,4.999171407383428,-112.46799697245953,5,2,3,18,-0.12528000000000006,0.2192400000000001,-0.1506118427704486,-2.3588429096710826,-0.23111822128960555,0.24137284375449025
jb,C,-2.67786,6.46758,2.80314,-6.56154,112,448,good,18,2.67786,-6.46758,7.135222563536473,-66.86745646518158,7.000037516756607,-67.50831331578311,7,3,4,27,0.12528000000000006,-0.09396000000000004,0.1351850467798661,0.6408568506015371,0.16149697222740703,0.25093334433588566
jb,C,-1.91052,-4.6197,2.17674,5.0112000000000005,247,320,good,18,1.91052,4.6197,5.46354486277911,66.5210785905398,4.999171407383428,67.53200302754048,5,6,3,22,0.2662200000000001,0.3915000000000006,0.4643734553956822,-1.010924437000682,0.5621664246003784,0.4743807670928852
jb,C,4.6197,-1.91052,-4.72932,1.84788,337,320,good,18,-4.6197,1.91052,5.077512004594377,158.6579969987627,4.999171407383428,157.53200302754047,5,8,3,24,-0.1096200000000005,-0.06264000000000003,0.07834059721094899,1.1259939712222433,0.12569824961410436,0.19440018989465108
jb,C,-2.77182,1.14318,2.67786,-1.15884,157,192,good,18,2.77182,-1.14318,2.9178492636186673,-23.400477555192438,2.998307293257314,-22.412689468634277,3,4,2,12,-0.09396000000000004,-0.015660000000000007,-0.08045802963864679,-0.9877880865581616,0.07886191821902207,0.1304295874849604
jb,C,0.37584,-0.92394,-0.50112,1.00224,292,64,good,18,-0.37584,0.92394,1.1205383848846946,116.56505117707799,0.9974571816373874,112.13549187810035,1,7,1,7,-0.12528,0.07830000000000004,0.1230812032473072,4.429559298977637,0.1219084886306845,0.05064313815949611
jb,C,-1.14318,2.77182,1.15884,-2.86578,112,192,good,18,1.14318,-2.77182,3.091214187661541,-67.982991232047425,2.998307293257314,-67.58731053136572,3,3,2,11,0.015660000000000007,-0.09396000000000004,0.09290689440422684,-0.3956807006817087,-0.07882691225748953,0.1845491901488318
jb,C,2.77182,1.14318,-2.55258,-1.00224,22,192,good,18,-2.77182,-1.14318,2.742289130270548,-158.56313986477485,2.998307293257314,-157.58731053136572,3,1,2,9,0.2192400000000001,0.14094000000000007,-0.25601816298676594,-0.9758293334091377,-0.014831150606394599,0.18353509453949252
jb,C,2.77182,-1.14318,-2.78748,1.14318,337,192,good,18,-2.77182,1.14318,3.0127902785955745,157.70085977606925,2.998307293257314,157.58731053136572,3,8,2,16,-0.015660000000000007,0,0.014482985338260423,0.11354924470353467,0.16498117841715768,0.13901195466007574
jb,C,-6.46758,2.67786,6.31098,-2.86578,157,448,good,18,6.46758,-2.67786,6.9311733183350714,-24.422527788329006,7.000037516756607,-22.49168668421689,7,4,4,28,-0.15660000000000007,-0.1879200000000001,-0.06886419842153568,-1.9308411041121154,0.16437690871357466,0.28456422517012653
jb,C,-6.46758,-2.67786,6.46758,2.99106,202,448,good,18,6.46758,2.67786,7.125730206792845,24.819112762434468,7.000037516756607,22.49168668421689,7,5,4,29,0,0.31320000000000014,0.12569269003623784,2.3274260782175773,0.5861791650940661,0.46143187320706236
jb,C,1.14318,-2.77182,-1.31544,2.80314,292,192,good,18,-1.14318,2.77182,3.096445745237594,115.13943238585541,2.998307293257314,112.41268946863428,3,7,2,15,-0.17225999999999986,0.031320000000000014,0.09813845198027993,2.726742917221131,0.2815533041099945,0.1344391624842514
jb,C,6.46758,-2.67786,-6.51456,2.75616,337,448,good,18,-6.46758,2.67786,7.073606572265665,157.06789956241022,7.000037516756607,157.5083133157831,7,8,4,32,-0.046980000000000466,0.07830000000000004,0.07356905550905779,-0.44041375337289423,0.0353291908467209,0.3199453184114134
jb,C,-1.91052,4.6197,2.25504,-4.51008,112,320,good,18,1.91052,-4.6197,5.042422731981126,-63.43494882292201,4.999171407383428,-67.53200302754048,5,3,3,19,0.34452000000000016,0.1096199999999996,0.04325132459769776,4.097054204618473,-0.0011245963395600563,0.23509388353774266
jb,C,1.14318,2.77182,-1.1745,-2.63088,67,192,good,18,-1.14318,-2.77182,2.881142104166332,-114.05734945001174,2.998307293257314,-112.41268946863428,3,2,2,10,-0.031320000000000014,0.14094000000000007,-0.11716518909098195,-1.6446599813774583,-0.01193487372709871,0.11986155596207922
jb,C,-0.92394,-0.37584,0.9396,0.48546,202,64,good,18,0.92394,0.37584,1.0576008564671266,27.32389130134654,0.9974571816373874,22.135491878100353,1,5,1,5,0.015660000000000007,0.10962,0.06014367482973926,5.188399423246185,0.07487436474922864,0.08065501497939466
jb,C,-0.37584,0.92394,0.37584,-0.81432,112,64,good,18,0.37584,-0.92394,0.8968683114036309,-65.22485943116808,0.9974571816373874,-67.86450812189965,1,3,1,3,0,0.10961999999999994,-0.10058887023375651,2.639648690731562,0.0023884373621037734,0.06625006307418811
jb,C,6.46758,2.67786,-6.27966,-2.4429600000000002,22,448,good,18,-6.46758,-2.67786,6.7381142226293544,-158.74259969392133,7.000037516756607,-157.5083133157831,7,1,4,25,0.1879200000000001,0.23489999999999966,-0.2619232941272527,-1.234286378138222,-0.28897773148512396,0.3131402322339923
jb,C,-6.46758,2.67786,6.62418,-2.92842,157,448,good,18,6.46758,-2.67786,7.242610328382993,-23.84928121506698,7.000037516756607,-22.49168668421689,7,4,4,28,0.15660000000000007,-0.2505600000000001,0.24257281162638566,-1.3575945308500899,0.16437690871357466,0.28456422517012653
jb,C,0.92394,0.37584,-1.03356,-0.34452,22,64,good,18,-0.92394,-0.37584,1.08946789948121,-161.565051177078,0.9974571816373874,-157.86450812189966,1,1,1,1,-0.10962000000000005,0.031320000000000014,0.09201071784382253,-3.7005430551783434,-0.05000349392528432,0.06961998042688271
jb,C,-0.37584,0.92394,0.40716,-0.9396,112,64,good,18,0.37584,-0.92394,1.0240251098483866,-66.5713071912546,0.9974571816373874,-67.86450812189965,1,3,1,3,0.031320000000000014,-0.015660000000000007,0.02656792821099918,1.2932009306450425,0.0023884373621037734,0.06625006307418811
jb,C,2.67786,6.46758,-3.0537,-6.5772,67,448,good,18,-2.67786,-6.46758,7.251526979195486,-114.90476880809518,7.000037516756607,-112.49168668421689,7,2,4,26,-0.3758400000000002,-0.1096200000000005,0.2514894624388786,-2.413082123878297,0.016492717743706344,0.37761518613547534
